symbol,side,size,price,timestamp
BTC,SELL,0.0001,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0080,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0050,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0002,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13330000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0267,13328152.000,2025-12-01 12:16:25.934
BTC,SELL,0.0005,13325250.000,2025-12-01 12:16:25.934
BTC,SELL,0.0121,13325000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0008,13325000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0020,13322793.000,2025-12-01 12:16:25.934
BTC,SELL,0.0040,13322250.000,2025-12-01 12:16:25.934
BTC,SELL,0.0003,13322003.000,2025-12-01 12:16:25.934
BTC,SELL,0.0025,13322000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0400,13321833.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13321000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0076,13320700.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0020,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0000,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0001,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0080,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0008,13320000.000,2025-12-01 12:16:25.934
BTC,SELL,0.2800,13319400.000,2025-12-01 12:16:25.934
BTC,SELL,0.0010,13319000.000,2025-12-01 12:16:25.934
BTC,SELL,0.0235,13318610.000,2025-12-01 12:16:25.934
BTC,SELL,0.1000,13318610.000,2025-12-01 12:16:26.045
BTC,SELL,0.0005,13318610.000,2025-12-01 12:16:26.258
BTC,SELL,0.0050,13318610.000,2025-12-01 12:16:26.265
BTC,SELL,0.0005,13318610.000,2025-12-01 12:16:26.267
BTC,SELL,0.0005,13322793.000,2025-12-01 12:16:26.279
BTC,BUY,0.0000,13338360.000,2025-12-01 12:16:28.972
BTC,BUY,0.0000,13339150.000,2025-12-01 12:16:29.346
BTC,SELL,0.0400,13339754.000,2025-12-01 12:17:51.844
BTC,SELL,0.0100,13339700.000,2025-12-01 12:17:51.844
BTC,SELL,0.0050,13339550.000,2025-12-01 12:17:51.844
BTC,SELL,0.0002,13339150.000,2025-12-01 12:17:51.844
BTC,SELL,0.0050,13338165.000,2025-12-01 12:17:51.844
BTC,SELL,0.0003,13338000.000,2025-12-01 12:17:51.844
BTC,SELL,0.0795,13338000.000,2025-12-01 12:17:51.844
BTC,SELL,0.0300,13330551.000,2025-12-01 12:18:32.729
BTC,SELL,0.1000,13330550.000,2025-12-01 12:18:32.729
BTC,SELL,0.0200,13330550.000,2025-12-01 12:18:32.729
BTC,BUY,0.0007,13333499.000,2025-12-01 12:18:38.793
BTC,BUY,0.0100,13332499.000,2025-12-01 12:18:44.431
BTC,BUY,0.0007,13332250.000,2025-12-01 12:18:46.086
BTC,BUY,0.0030,13332830.000,2025-12-01 12:18:49.078
BTC,BUY,0.0007,13331749.000,2025-12-01 12:18:59.550
BTC,BUY,0.0001,13331500.000,2025-12-01 12:19:00.965
BTC,BUY,0.0000,13338249.000,2025-12-01 12:19:19.363
BTC,BUY,0.0005,13338500.000,2025-12-01 12:19:53.182
BTC,BUY,0.0001,13338500.000,2025-12-01 12:19:53.712
BTC,BUY,0.0009,13338740.000,2025-12-01 12:19:53.712
BTC,SELL,0.0005,13334096.000,2025-12-01 12:20:01.886
BTC,BUY,0.0040,13339750.000,2025-12-01 12:20:15.172
BTC,BUY,0.0040,13339940.000,2025-12-01 12:20:15.172
BTC,SELL,0.0205,13338000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0259,13331773.000,2025-12-01 12:20:46.627
BTC,SELL,0.0029,13331212.000,2025-12-01 12:20:46.627
BTC,SELL,0.0000,13330000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0001,13330000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0035,13330000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0005,13330000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0100,13322794.000,2025-12-01 12:20:46.627
BTC,SELL,0.0015,13322793.000,2025-12-01 12:20:46.627
BTC,SELL,0.0170,13321757.000,2025-12-01 12:20:46.627
BTC,SELL,0.0000,13320000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0040,13319000.000,2025-12-01 12:20:46.627
BTC,SELL,0.0100,13318817.000,2025-12-01 12:20:46.627
BTC,SELL,0.0010,13315250.000,2025-12-01 12:20:46.627
BTC,SELL,0.0001,13313535.000,2025-12-01 12:20:46.627
BTC,SELL,0.0031,13313080.000,2025-12-01 12:20:46.627
BTC,BUY,0.0100,13338359.000,2025-12-01 12:20:48.483
BTC,BUY,0.0050,13344246.000,2025-12-01 12:21:34.844
BTC,BUY,0.0140,13346150.000,2025-12-01 12:21:48.555
BTC,BUY,0.0071,13346150.000,2025-12-01 12:21:48.979
BTC,BUY,0.0050,13346150.000,2025-12-01 12:21:49.446
BTC,BUY,0.0010,13345750.000,2025-12-01 12:22:08.958
BTC,BUY,0.0010,13347048.000,2025-12-01 12:22:22.786
BTC,SELL,0.0001,13342798.000,2025-12-01 12:22:31.764
BTC,SELL,0.0000,13343991.000,2025-12-01 12:23:00.300
BTC,BUY,0.0011,13347309.000,2025-12-01 12:23:03.886
BTC,BUY,0.0029,13349996.000,2025-12-01 12:23:03.886
BTC,BUY,0.0094,13349996.000,2025-12-01 12:23:04.156
BTC,BUY,0.0078,13349996.000,2025-12-01 12:23:04.353
BTC,BUY,0.0121,13349995.000,2025-12-01 12:23:05.074
BTC,BUY,0.0100,13349995.000,2025-12-01 12:23:05.438
BTC,BUY,0.0084,13349995.000,2025-12-01 12:23:05.987
BTC,BUY,0.1000,13350000.000,2025-12-01 12:23:06.474
BTC,BUY,0.0060,13350000.000,2025-12-01 12:23:07.803
BTC,BUY,0.0356,13350000.000,2025-12-01 12:23:08.047
BTC,BUY,0.0260,13350000.000,2025-12-01 12:23:09.200
BTC,BUY,0.0440,13350000.000,2025-12-01 12:23:10.196
BTC,BUY,0.0134,13350000.000,2025-12-01 12:23:10.617
BTC,BUY,0.0001,13355808.000,2025-12-01 12:23:10.617
BTC,BUY,0.0090,13357744.000,2025-12-01 12:23:10.617
BTC,BUY,0.0300,13357744.000,2025-12-01 12:23:10.617
BTC,BUY,0.0011,13359077.000,2025-12-01 12:23:10.617
BTC,BUY,0.0001,13360000.000,2025-12-01 12:23:10.617
BTC,BUY,0.0001,13360000.000,2025-12-01 12:23:10.617
BTC,BUY,0.0001,13360479.000,2025-12-01 12:23:10.617
BTC,BUY,0.0030,13361250.000,2025-12-01 12:23:10.617
BTC,BUY,0.0431,13361270.000,2025-12-01 12:23:10.617
BTC,BUY,0.0050,13362059.000,2025-12-01 12:23:11.840
BTC,BUY,0.0001,13366796.000,2025-12-01 12:23:25.496
BTC,BUY,0.0003,13362363.000,2025-12-01 12:23:52.637
BTC,BUY,0.0997,13362026.000,2025-12-01 12:23:57.633
BTC,BUY,0.0005,13362109.000,2025-12-01 12:23:57.633
BTC,BUY,0.0050,13356595.000,2025-12-01 12:24:13.879
BTC,BUY,0.0225,13356575.000,2025-12-01 12:24:33.476
BTC,BUY,0.0075,13356576.000,2025-12-01 12:24:33.476
BTC,SELL,0.0200,13353800.000,2025-12-01 12:25:00.494
BTC,SELL,0.0066,13351250.000,2025-12-01 12:25:41.473
BTC,BUY,0.0005,13351789.000,2025-12-01 12:25:45.790
BTC,BUY,0.0041,13351251.000,2025-12-01 12:26:30.869
BTC,BUY,0.0029,13351251.000,2025-12-01 12:26:38.879
BTC,BUY,0.0000,13351249.000,2025-12-01 12:26:54.205
BTC,SELL,0.0000,13350000.000,2025-12-01 12:27:15.546
BTC,SELL,0.0000,13350000.000,2025-12-01 12:27:15.546
BTC,SELL,0.0156,13343840.000,2025-12-01 12:27:15.546
BTC,SELL,0.0011,13340939.000,2025-12-01 12:27:15.546
BTC,SELL,0.0000,13340000.000,2025-12-01 12:27:15.546
BTC,SELL,0.0132,13334878.000,2025-12-01 12:27:15.546
BTC,BUY,0.0004,13334406.000,2025-12-01 12:28:05.765
BTC,BUY,0.0007,13330051.000,2025-12-01 12:28:33.698
BTC,BUY,0.0000,13330051.000,2025-12-01 12:28:43.474
BTC,BUY,0.0007,13330051.000,2025-12-01 12:28:45.169
BTC,BUY,0.0003,13330099.000,2025-12-01 12:28:55.724
BTC,BUY,0.0008,13330097.000,2025-12-01 12:29:03.407
BTC,BUY,0.0020,13330100.000,2025-12-01 12:29:56.844
BTC,SELL,0.0005,13330051.000,2025-12-01 12:30:01.594
BTC,BUY,0.0002,13330052.000,2025-12-01 12:30:06.586
BTC,BUY,0.0007,13330094.000,2025-12-01 12:30:08.627
BTC,SELL,0.0050,13330099.000,2025-12-01 12:30:15.979
BTC,BUY,0.0007,13330001.000,2025-12-01 12:30:51.877
BTC,BUY,0.0220,13330001.000,2025-12-01 12:31:04.425
BTC,BUY,0.0007,13330001.000,2025-12-01 12:31:16.095
BTC,BUY,0.0002,13330001.000,2025-12-01 12:31:17.812
BTC,BUY,0.0007,13330001.000,2025-12-01 12:31:29.184
BTC,SELL,0.0000,13330000.000,2025-12-01 12:31:43.024
BTC,SELL,0.0000,13330000.000,2025-12-01 12:31:43.024
BTC,BUY,0.0008,13325513.000,2025-12-01 12:31:44.110
BTC,BUY,0.0007,13321150.000,2025-12-01 12:31:47.257
BTC,BUY,0.0007,13320021.000,2025-12-01 12:31:55.479
BTC,BUY,0.0100,13320017.000,2025-12-01 12:32:01.003
BTC,BUY,0.0007,13320190.000,2025-12-01 12:32:02.873
BTC,BUY,0.0006,13320189.000,2025-12-01 12:32:03.127
BTC,BUY,0.0007,13320001.000,2025-12-01 12:32:09.955
BTC,BUY,0.0007,13320001.000,2025-12-01 12:32:18.980
BTC,BUY,0.0010,13320001.000,2025-12-01 12:32:28.101
BTC,SELL,0.0040,13322560.000,2025-12-01 12:32:36.020
BTC,SELL,0.0010,13320050.000,2025-12-01 12:32:36.020
BTC,BUY,0.0010,13323242.000,2025-12-01 12:32:46.110
BTC,SELL,0.0980,13322688.000,2025-12-01 12:32:50.087
BTC,BUY,0.0001,13322847.000,2025-12-01 12:33:04.885
BTC,SELL,0.0225,13322689.000,2025-12-01 12:33:08.152
BTC,SELL,0.0062,13322689.000,2025-12-01 12:33:08.152
BTC,BUY,0.0010,13320001.000,2025-12-01 12:33:20.068
BTC,SELL,0.0001,13320000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13320000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0000,13320000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13320000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0010,13312000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0010,13312000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0300,13310016.000,2025-12-01 12:33:26.830
BTC,SELL,0.0115,13310001.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0080,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0005,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0000,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13310000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0115,13307341.000,2025-12-01 12:33:26.830
BTC,SELL,0.0012,13303480.000,2025-12-01 12:33:26.830
BTC,SELL,0.0050,13303291.000,2025-12-01 12:33:26.830
BTC,SELL,0.0100,13302521.000,2025-12-01 12:33:26.830
BTC,SELL,0.0005,13302520.000,2025-12-01 12:33:26.830
BTC,SELL,0.0050,13301000.000,2025-12-01 12:33:26.830
BTC,SELL,0.0001,13300680.000,2025-12-01 12:33:26.830
BTC,SELL,0.0139,13300010.000,2025-12-01 12:33:26.830
BTC,BUY,0.0007,13313870.000,2025-12-01 12:33:32.324
BTC,BUY,0.0007,13307735.000,2025-12-01 12:33:39.803
BTC,BUY,0.0015,13311756.000,2025-12-01 12:33:50.175
BTC,BUY,0.0005,13312024.000,2025-12-01 12:33:51.200
BTC,BUY,0.0003,13312022.000,2025-12-01 12:33:52.934
BTC,BUY,0.0007,13309207.000,2025-12-01 12:34:06.394
BTC,BUY,0.0005,13309200.000,2025-12-01 12:34:07.325
BTC,BUY,0.0025,13308209.000,2025-12-01 12:34:08.262
BTC,BUY,0.0025,13308209.000,2025-12-01 12:34:08.262
BTC,SELL,0.0040,13305726.000,2025-12-01 12:34:10.145
BTC,SELL,0.0007,13305643.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13305642.000,2025-12-01 12:34:10.145
BTC,SELL,0.0178,13305642.000,2025-12-01 12:34:10.145
BTC,SELL,0.0106,13303603.000,2025-12-01 12:34:10.145
BTC,SELL,0.0168,13300945.000,2025-12-01 12:34:10.145
BTC,SELL,0.0266,13300011.000,2025-12-01 12:34:10.145
BTC,SELL,0.0061,13300010.000,2025-12-01 12:34:10.145
BTC,SELL,0.0003,13300008.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300008.000,2025-12-01 12:34:10.145
BTC,SELL,0.0004,13300003.000,2025-12-01 12:34:10.145
BTC,SELL,0.0030,13300001.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0003,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0020,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0040,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0025,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0006,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0006,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0007,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0005,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0400,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0003,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0050,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0500,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0008,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0070,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0007,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0020,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0020,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0020,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0003,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0060,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.3000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0003,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0015,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0040,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0215,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0070,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0200,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.1000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0740,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0005,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0200,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0023,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0004,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0007,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0008,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0304,13300000.000,2025-12-01 12:34:10.145
BTC,SELL,0.0196,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0020,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0004,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0100,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0008,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0008,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0024,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0005,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0003,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0074,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0000,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0011,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0001,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0002,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0010,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0008,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0547,13300000.000,2025-12-01 12:34:10.816
BTC,SELL,0.0045,13300000.000,2025-12-01 12:34:10.840
BTC,BUY,0.0007,13301854.000,2025-12-01 12:34:13.971
BTC,BUY,0.0005,13306611.000,2025-12-01 12:34:17.432
BTC,SELL,0.0000,13300101.000,2025-12-01 12:34:19.994
BTC,SELL,0.0000,13300101.000,2025-12-01 12:34:19.994
BTC,SELL,0.0010,13300006.000,2025-12-01 12:34:19.994
BTC,SELL,0.0240,13300000.000,2025-12-01 12:34:19.994
BTC,BUY,0.0004,13306599.000,2025-12-01 12:34:21.132
BTC,SELL,0.0000,13300107.000,2025-12-01 12:34:21.483
BTC,SELL,0.0000,13300107.000,2025-12-01 12:34:21.483
BTC,SELL,0.0010,13300005.000,2025-12-01 12:34:21.483
BTC,SELL,0.0010,13300005.000,2025-12-01 12:34:21.483
BTC,SELL,0.0030,13300000.000,2025-12-01 12:34:21.483
BTC,BUY,0.0100,13309184.000,2025-12-01 12:35:16.697
BTC,BUY,0.0002,13309200.000,2025-12-01 12:35:23.254
BTC,BUY,0.0037,13309200.000,2025-12-01 12:35:30.786
BTC,SELL,0.1000,13306050.000,2025-12-01 12:35:44.472
BTC,SELL,0.0200,13306050.000,2025-12-01 12:35:44.472
BTC,BUY,0.0300,13309199.000,2025-12-01 12:35:45.472
BTC,BUY,0.0719,13309200.000,2025-12-01 12:35:45.472
BTC,BUY,0.0018,13309200.000,2025-12-01 12:35:47.222
BTC,BUY,0.0005,13309200.000,2025-12-01 12:35:49.416
BTC,BUY,0.0003,13309200.000,2025-12-01 12:35:52.658
BTC,BUY,0.0002,13309200.000,2025-12-01 12:36:00.859
BTC,BUY,0.0450,13309200.000,2025-12-01 12:36:27.532
BTC,BUY,0.0000,13309200.000,2025-12-01 12:36:27.705
BTC,BUY,0.0265,13309200.000,2025-12-01 12:36:27.950
BTC,BUY,0.0100,13309200.000,2025-12-01 12:36:27.950
BTC,BUY,0.0085,13317758.000,2025-12-01 12:36:27.950
BTC,BUY,0.0050,13317758.000,2025-12-01 12:36:28.167
BTC,BUY,0.0004,13325963.000,2025-12-01 12:36:31.164
